lat,lon,restaurants,shops,bus_stops,hospitals,police_stations,crowd_score,hospital_dist_m,police_dist_m
1438006.02912519,770303.457229976,0,0,0,0,0,0,1225.9629049535815,1014.2242178770032
1438256.02912519,770303.457229976,0,0,0,0,0,0,1253.0730956926773,1263.904882423409
1438506.02912519,770303.457229976,0,0,0,0,0,0,1327.5538866559934,1513.6909656529115
1438756.02912519,770303.457229976,0,0,0,0,0,0,1342.5568158522965,1763.5376738773562
1439006.02912519,770303.457229976,0,0,0,0,0,0,1347.7098270924077,2013.4224382553873
1439256.02912519,770303.457229976,0,0,0,0,0,0,1398.2792111346855,2263.332653976384
1439506.02912519,770303.457229976,0,0,0,0,0,0,1489.6468462496166,2513.2607286633224
1439756.02912519,770303.457229976,0,0,0,0,0,0,1563.6113470832925,2763.2018163584808
1440006.02912519,770303.457229976,1,2,0,0,0,7,1663.7347535611298,3013.152678775558
1440256.02912519,770303.457229976,0,0,0,0,0,0,1793.3617079904984,3263.111069715193
1440506.02912519,770303.457229976,0,0,0,0,0,0,1656.1720000205248,3513.075382194829
1440756.02912519,770303.457229976,0,0,0,0,0,0,1452.757352921824,3577.9879129194396
1441006.02912519,770303.457229976,0,0,0,0,0,0,1266.1367063966131,3464.7762997175682
1441256.02912519,770303.457229976,0,0,0,0,0,0,1104.8531088345196,3366.3559094622665
1441506.02912519,770303.457229976,0,0,0,0,0,0,981.4777760691996,3284.0568526227557
1441756.02912519,770303.457229976,0,0,0,0,0,0,911.5354396479498,3219.115827885887
1442006.02912519,770303.457229976,0,0,0,0,0,0,907.4663027080511,3172.5989370597094
1442256.02912519,770303.457229976,0,0,0,0,0,0,970.0996461019143,3145.323722213559
1442506.02912519,770303.457229976,0,0,1,0,0,2,1087.9758987144423,3137.7919975049836
1442756.02912519,770303.457229976,0,0,0,0,0,0,1245.507843813092,3150.1453810408934
1443006.02912519,770303.457229976,0,0,0,0,0,0,1378.5607699899208,3182.1522942468096
1443256.02912519,770303.457229976,0,0,0,0,0,0,1259.741025136712,3233.2291174408274
1443503.774303552,770306.2622079052,0,0,0,0,0,0,1122.9474733125999,3299.1229436708923
1443749.0923046642,770335.7851403885,0,0,0,0,0,0,1054.8091453442366,3356.2759331051298
1444000.1601288947,770355.1332585558,0,0,0,0,0,0,1031.8278480400297,3441.985170673309
1444259.1514232992,770366.4603491611,0,0,0,0,0,0,1063.0259316527693,3554.4638985798715
1444516.0574658175,770350.3857990225,0,0,0,0,0,0,1127.3246134358687,3703.470220423184
1444758.3976912028,770306.0185506612,0,0,0,0,0,0,1211.1932989932916,3878.08919685003
1444998.4110842545,770320.8575184495,0,0,0,0,0,0,1376.4333916226628,4012.496466409928
1445238.14976879,770362.7426250312,0,0,0,0,0,0,1277.3808524983433,4136.129640528469
1445514.6397966042,770379.4147908138,0,0,0,0,0,0,1196.1708026245412,4114.062056683254
1445757.7431282573,770370.5931008916,0,0,1,0,0,2,1122.929101606157,4072.599726510063
1446003.169276949,770373.3279470498,0,0,0,0,0,0,1029.028605892056,4033.615701687409
1446253.7411679283,770380.2921261154,0,0,0,0,0,0,984.2080110815117,4004.789071215652
1446488.782026625,770382.0637046457,0,0,0,0,0,0,1003.7824787746639,3996.653332950151
1424319.2657270206,770543.4066791243,0,0,0,0,0,0,3448.2121274285614,4408.100395831902
1424506.02912519,770553.457229976,0,0,0,0,0,0,3261.8645482812117,4232.61309414439
1424756.02912519,770553.457229976,0,0,0,0,0,0,3014.5830683283916,3995.0176975426866
1425006.02912519,770553.457229976,0,0,0,0,0,0,2767.7900607471383,3759.031684175593
1425256.02912519,770553.457229976,0,0,0,0,0,0,2521.6289506763433,3524.978298031453
1425506.02912519,770553.457229976,0,0,0,0,0,0,2276.304748799577,3293.2696215993988
1425756.02912519,770553.457229976,0,0,0,0,0,0,2032.1205805576433,3064.437566586432
1426006.02912519,770553.457229976,0,0,0,0,0,0,1789.5431814975466,2839.1777680277255
1426256.02912519,770553.457229976,0,0,0,0,0,0,1549.3274485927077,2618.4123428939956
1426506.02912519,770553.457229976,0,0,0,0,0,0,1312.7704626023612,2403.380118994153
1426756.02912519,770553.457229976,0,0,0,0,0,0,1082.2740096665195,2195.7661067001363
1427006.02912519,770553.457229976,0,0,0,0,0,0,862.7095551331709,1997.884279504146
1427256.02912519,770553.457229976,0,0,0,0,0,0,664.9951285810307,1812.9242657227924
1427506.02912519,770553.457229976,0,0,0,0,0,0,514.9458860452521,1645.2498874648957
1427756.02912519,770553.457229976,0,0,0,0,0,0,461.6492283902984,1500.6665156389602
1428006.02912519,770553.457229976,0,0,0,0,0,0,534.8558259865792,1386.417249646261
1428256.02912519,770553.457229976,0,0,0,0,0,0,695.7165364645389,1310.4600677141707
1428506.02912519,770553.457229976,0,0,2,0,0,4,898.3163382843719,1279.6321299616366
1428756.02912519,770553.457229976,0,0,0,0,0,0,1120.233452520978,1297.155035832988
1429006.02912519,770553.457229976,0,0,0,0,0,0,1160.796939112599,1361.1627330865351
1429256.02912519,770553.457229976,0,0,0,0,0,0,1033.4004243481604,1465.577287249066
1429506.02912519,770553.457229976,0,0,0,0,0,0,955.7109082943113,1602.5197608320022
1429756.02912519,770553.457229976,0,0,0,0,0,0,861.2788220808951,1764.4325951460382
1430006.02912519,770553.457229976,0,0,0,0,0,0,786.5561597854542,1945.090018937558
1430256.02912519,770553.457229976,0,0,0,0,0,0,569.1953997137356,2139.74951354761
1430506.02912519,770553.457229976,0,0,0,0,0,0,321.59470392075485,2344.926604327726
1430756.02912519,770553.457229976,0,0,1,1,0,2,88.6730180183165,2558.091784639614
1431006.02912519,770553.457229976,0,0,0,0,0,0,193.1389516878338,2777.40641203217
1431256.02912519,770553.457229976,0,0,0,1,0,0,140.85517529152744,3001.5228096008427
1431506.02912519,770553.457229976,0,0,0,0,0,0,172.56225415031147,3229.4414339806294
1431756.02912519,770553.457229976,0,0,0,0,0,0,405.8513061559202,3387.895722606648
1432006.02912519,770553.457229976,0,0,2,0,0,4,651.6539218477061,3176.6948614094777
1432256.02912519,770553.457229976,0,0,0,0,0,0,826.9663417663611,2971.522010309588
1432506.02912519,770553.457229976,0,0,0,0,0,0,588.4786468760999,2773.7151751763
1432756.02912519,770553.457229976,0,0,0,0,0,0,365.26212111278056,2584.9658969224815
1433006.02912519,770553.457229976,0,2,0,1,0,4,117.50606615038963,2407.405554430164
1433256.02912519,770553.457229976,0,0,0,0,0,0,138.5602181164274,2243.6921176378373
1433506.02912519,770553.457229976,0,0,0,0,0,0,386.76891357347233,2097.071084631878
1433756.02912519,770553.457229976,0,0,0,0,0,0,636.3815294060131,1971.3599238211366
1434006.02912519,770553.457229976,0,0,0,0,0,0,600.9895715247711,1870.7786519246563
1434256.02912519,770553.457229976,0,0,0,0,0,0,434.3051314764644,1799.5459371035772
1434506.02912519,770553.457229976,0,0,0,0,0,0,375.57080473866716,1761.2263894783512
1434756.02912519,770553.457229976,0,0,0,0,0,0,467.4247656225663,1757.9736090862984
1435006.02912519,770553.457229976,0,0,0,0,0,0,648.7822390159677,1789.9787779448286
1435256.02912519,770553.457229976,0,0,0,0,0,0,865.072757522645,1764.3416544119696
1435506.02912519,770553.457229976,0,0,0,0,0,0,1015.1289346007736,1518.784468309667
1435756.02912519,770553.457229976,0,0,0,0,0,0,1175.8488652219992,1274.9553124969484
1436006.02912519,770553.457229976,0,0,1,0,0,2,1363.7281084673825,1034.077287512739
1436256.02912519,770553.457229976,0,0,0,0,0,0,1569.0405201282047,798.8245265608815
1436506.02912519,770553.457229976,0,0,0,0,0,0,1657.1260021193195,576.129683249118
1436756.02912519,770553.457229976,0,0,0,0,0,0,1564.35216923045,388.23987379742636
1437006.02912519,770553.457229976,0,0,2,0,0,4,1390.5729430969423,307.4654245468165
1437256.02912519,770553.457229976,0,0,0,0,0,0,1225.112341338498,404.1531578217182
1437506.02912519,770553.457229976,0,0,1,0,0,2,1092.2945517242597,597.6157316058366
1437756.02912519,770553.457229976,0,0,0,0,0,0,1005.1440327401374,822.1613894779368
1438006.02912519,770553.457229976,0,0,0,0,0,0,975.9721642443044,1058.1843591897418
1438256.02912519,770553.457229976,0,0,0,0,0,0,1009.8162229862997,1299.4456224557136
1438506.02912519,770553.457229976,0,0,0,0,0,0,1100.8796224078822,1543.490755853377
1438756.02912519,770553.457229976,0,0,0,0,0,0,1093.363935701994,1789.1809581734155
1439006.02912519,770553.457229976,0,0,0,0,0,0,1099.6852595828248,2035.9207471745688
1439256.02912519,770553.457229976,0,0,0,0,0,0,1161.1075076812376,2283.369894796147
1439506.02912519,770553.457229976,0,0,0,0,0,0,1253.8600641002624,2531.320379593796
1439756.02912519,770553.457229976,0,0,0,0,0,0,1330.525439751153,2779.6380433129043
1440006.02912519,770553.457229976,1,0,0,0,0,3,1446.869320742023,3028.2325603424033
1440256.02912519,770553.457229976,0,0,0,0,0,0,1594.2282511560156,3277.0409254697165
1440506.02912519,770553.457229976,0,0,0,0,0,0,1764.8503059079694,3495.425241301721
1440756.02912519,770553.457229976,0,0,0,0,0,0,1619.68493174543,3360.9038843168596
1441006.02912519,770553.457229976,0,0,0,0,0,0,1454.6399935859172,3240.1160815166963
1441256.02912519,770553.457229976,0,0,0,0,0,0,1316.653235957014,3134.649824747586
1441506.02912519,770553.457229976,0,0,1,0,0,2,1214.979002523301,3046.096982349221
1441756.02912519,770553.457229976,0,0,0,0,0,0,1159.211891497389,2975.967763260212
1442006.02912519,770553.457229976,0,0,0,0,0,0,1156.0148970516746,2925.5873649663836
1442256.02912519,770553.457229976,0,0,0,0,0,0,1205.8062344430934,2895.98665952347
1442506.02912519,770553.457229976,0,0,1,0,0,2,1253.1362484214676,2887.804708463657
1442756.02912519,770553.457229976,0,0,2,0,0,4,1166.0593755780083,2901.222731248296
1443006.02912519,770553.457229976,0,0,0,0,0,0,1128.733129503568,2935.94459048511
1443256.02912519,770553.457229976,0,0,0,0,0,0,1146.0290083171815,2991.2285002128706
1443506.02912519,770553.457229976,0,0,0,0,0,0,1215.6177434415831,3065.9623680946734
1443756.02912519,770553.457229976,0,0,0,0,0,0,1263.396642813094,3158.7659844723635
1444006.02912519,770553.457229976,0,0,0,0,0,0,1229.7486707585276,3268.1003422090052
1444256.02912519,770553.457229976,0,0,0,0,0,0,1246.3516796608149,3392.367484343873
1444506.02912519,770553.457229976,0,0,0,0,0,0,1311.298297701291,3529.9907154156276
1444756.02912519,770553.457229976,0,0,0,0,0,0,1362.2625722516282,3679.4716676457087
1445006.02912519,770553.457229976,0,0,0,0,0,0,1209.323888471567,3839.425615257372
1445256.02912519,770553.457229976,0,0,0,0,0,0,1092.780498864415,4008.599051686438
1445506.02912519,770553.457229976,0,0,1,0,0,2,1025.121539218023,3947.2011186992086
1445756.02912519,770553.457229976,0,0,1,0,0,2,965.8389569236454,3893.0842520563974
1446006.02912519,770553.457229976,0,0,0,0,0,0,856.0511401054846,3854.4536987436695
1446256.02912519,770553.457229976,0,0,0,0,0,0,811.0500713522223,3831.7778690717437
1446485.5595281892,770552.6084586175,0,0,0,0,0,0,836.8794243065031,3826.102681948871
1424327.4836715602,770721.6008339942,0,0,0,0,0,0,3420.2200615732013,4454.894247988089
1424511.5504921165,770800.988138914,0,0,0,0,0,0,3230.6491223878024,4308.715087742326
1424756.02912519,770803.457229976,0,0,0,0,0,0,2986.57381716524,4081.9416041736736
1425006.02912519,770803.457229976,0,0,0,0,0,0,2737.256639391963,3851.285507313197
1425256.02912519,770803.457229976,0,0,0,0,0,0,2488.076496897515,3623.196497265556
1425506.02912519,770803.457229976,0,0,0,0,0,0,2239.0791408371965,3398.1915273795444
1425756.02912519,770803.457229976,0,0,0,0,0,0,1990.3331739813475,3176.925944322726
1426006.02912519,770803.457229976,0,0,0,0,0,0,1741.9462930782606,2960.2383780141035
1426256.02912519,770803.457229976,0,0,0,0,0,0,1494.0975980462326,2749.211533080766
1426506.02912519,770803.457229976,0,0,0,0,0,0,1247.1080053491557,2545.253789424745
1426756.02912519,770803.457229976,0,0,0,0,0,0,1001.6132594591477,2350.2062997825847
1427006.02912519,770803.457229976,0,0,0,0,0,0,759.0651263513599,2166.4769674507215
1427256.02912519,770803.457229976,0,0,0,0,0,0,523.5748375936663,1997.19184092345
1427506.02912519,770803.457229976,0,0,0,0,0,0,311.5788103829626,1846.3282612818136
1427756.02912519,770803.457229976,0,0,0,0,0,0,212.20768034661302,1718.743973768243
1428006.02912519,770803.457229976,0,0,0,0,0,0,343.4863084848047,1619.9486554583686
1428256.02912519,770803.457229976,0,0,0,0,0,0,562.0796995399731,1555.4377021527098
1428506.02912519,770803.457229976,0,0,0,0,0,0,799.3024040708088,1529.5552439303485
1428756.02912519,770803.457229976,0,0,0,0,0,0,1042.5138261298039,1544.244813231229
1429006.02912519,770803.457229976,0,0,0,0,0,0,1238.9982704954082,1598.3882013291638
1429256.02912519,770803.457229976,0,0,0,0,0,0,1018.3251432730113,1688.1936029688673
1429506.02912519,770803.457229976,0,0,0,0,0,0,814.773269415109,1808.355728296214
1429756.02912519,770803.457229976,1,0,0,0,0,3,644.767294211464,1953.2801230285575
1430006.02912519,770803.457229976,1,1,2,0,0,9,540.9198155144247,2117.8895244972487
1430256.02912519,770803.457229976,0,0,0,0,0,0,542.6450312566641,2297.9575359287883
1430506.02912519,770803.457229976,0,0,1,0,0,2,442.1147218850116,2490.1328550679045
1430756.02912519,770803.457229976,0,0,0,0,0,0,316.0778034631028,2691.823626251423
1431006.02912519,770803.457229976,0,0,0,0,0,0,359.64555937291726,2901.04588619382
1431256.02912519,770803.457229976,0,0,0,0,0,0,359.46466286170227,3116.2830475999467
1431506.02912519,770803.457229976,0,0,1,0,0,2,373.03135926796693,3336.3712071224236
1431756.02912519,770803.457229976,0,0,0,0,0,0,523.5360027241076,3265.3995904942076
1432006.02912519,770803.457229976,0,0,0,0,0,0,730.7718503742236,3045.7162213260603
1432256.02912519,770803.457229976,0,0,0,0,0,0,892.3739937924014,2831.066957190814
1432506.02912519,770803.457229976,0,1,2,0,0,6,653.2400808732827,2622.688111717939
1432756.02912519,770803.457229976,0,0,1,0,0,2,426.74800728493756,2422.198535751264
1433006.02912519,770803.457229976,0,0,0,0,0,0,250.01024015827295,2231.7254674006217
1433256.02912519,770803.457229976,0,0,0,0,0,0,260.5693355833136,2054.057296448539
1433506.02912519,770803.457229976,0,2,0,0,0,4,445.2950000939396,1892.8032629786007
1433756.02912519,770803.457229976,0,0,1,0,0,2,673.5568985401262,1752.500216145891
1434006.02912519,770803.457229976,0,0,1,0,0,2,486.31030345866424,1638.5389293026735
1434256.02912519,770803.457229976,0,0,0,0,0,0,252.8442077551295,1556.7153362414429
1434506.02912519,770803.457229976,0,0,0,1,0,0,127.91667420856484,1512.2550887129676
1434756.02912519,770803.457229976,0,0,0,0,0,0,306.2599511621478,1508.4655344379673
1435006.02912519,770803.457229976,0,0,0,0,0,0,544.2679853078832,1545.645846834319
1435256.02912519,770803.457229976,0,0,1,0,0,2,670.1036532997289,1620.979302485117
1435506.02912519,770803.457229976,0,0,0,0,0,0,822.2972127800294,1588.3354919802882
1435756.02912519,770803.457229976,0,0,0,0,0,0,1014.0544887361658,1357.0609502781285
1436006.02912519,770803.457229976,0,0,0,0,0,0,1226.9638568866355,1133.763295602433
1436256.02912519,770803.457229976,0,0,0,0,0,0,1451.7486373633315,924.2423914432849
1436506.02912519,770803.457229976,0,0,0,0,0,0,1439.5948351835762,740.2896634604016
1436756.02912519,770803.457229976,0,0,0,0,0,0,1329.059917282566,605.6678739307766
1437006.02912519,770803.457229976,0,0,0,0,0,0,1228.1000493163326,557.3494067435074
1437256.02912519,770803.457229976,0,0,0,0,0,0,1037.0327236675723,615.9895688100995
1437506.02912519,770803.457229976,0,0,0,0,0,0,876.1529596959587,757.1313865957247
1437756.02912519,770803.457229976,0,0,0,0,0,0,764.755612997115,944.4854282909173
1438006.02912519,770803.457229976,0,0,0,0,0,0,725.9878004740838,1155.793022967084
1438256.02912519,770803.457229976,0,0,2,0,0,4,770.8861298945538,1380.0950328237916
1438506.02912519,770803.457229976,0,0,1,0,0,2,886.8328839699213,1611.9761435301748
1438756.02912519,770803.457229976,0,0,0,0,0,0,844.6482036895899,1848.58645321119
1439006.02912519,770803.457229976,0,0,0,0,0,0,852.8150809208532,2088.319099822017
1439256.02912519,770803.457229976,0,0,0,0,0,0,930.6753120696993,2330.21060214886
1439506.02912519,770803.457229976,0,0,1,0,0,2,1011.228243989894,2573.6523149121103
1439756.02912519,770803.457229976,0,0,0,0,0,0,1104.859921855422,2818.242542035369
1440006.02912519,770803.457229976,0,0,1,0,0,2,1242.5169344527478,3063.7062217881617
1440256.02912519,770803.457229976,0,0,0,0,0,0,1411.3756473318288,3309.849029957258
1440506.02912519,770803.457229976,0,0,0,0,0,0,1601.5973599381412,3291.9105443720287
1440756.02912519,770803.457229976,0,0,0,0,0,0,1520.3027430224347,3148.70645412282
1441006.02912519,770803.457229976,0,0,0,0,0,0,1334.488238090066,3019.4419412072925
1441256.02912519,770803.457229976,0,0,0,0,0,0,1172.7733305118763,2905.977793860204
1441506.02912519,770803.457229976,0,0,1,0,0,2,1046.3917583386774,2810.228503252997
1441756.02912519,770803.457229976,0,0,0,0,0,0,969.2647414810359,2734.055877735958
1442006.02912519,770803.457229976,0,0,0,0,0,0,953.4215050215143,2679.130240333511
1442256.02912519,770803.457229976,0,0,0,0,0,0,1001.7739232964091,2646.7746686781734
1442506.02912519,770803.457229976,0,0,1,0,0,2,1033.9048013195147,2637.819828730426
1442756.02912519,770803.457229976,0,0,0,0,0,0,926.4465167817781,2652.5027334444676
1443006.02912519,770803.457229976,0,0,1,0,0,2,879.0035032482142,2690.4364056816753
1443256.02912519,770803.457229976,0,0,0,0,0,0,901.1055260002446,2750.6590764949933
1443506.02912519,770803.457229976,0,0,0,0,0,0,988.0967458977494,2831.7490455884767
1443756.02912519,770803.457229976,0,0,2,0,0,4,1047.1714063708482,2931.9754363360903
1444006.02912519,770803.457229976,0,0,0,0,0,0,1111.5958726171486,3049.45196082266
1444256.02912519,770803.457229976,0,0,0,0,0,0,1224.6317053376742,3182.268776117461
1444506.02912519,770803.457229976,0,0,0,0,0,0,1271.289659491222,3328.590071717916
1444756.02912519,770803.457229976,0,0,0,0,0,0,1188.3208617987195,3486.7161008068956
1445006.02912519,770803.457229976,0,0,0,0,0,0,1009.3618885496024,3655.115110323203
1445256.02912519,770803.457229976,0,0,0,0,0,0,866.3234808815865,3778.8309971397193
1445506.02912519,770803.457229976,0,0,0,0,0,0,779.2440728020696,3705.438169379325
1445756.02912519,770803.457229976,0,0,1,0,0,2,767.415322017697,3647.736332198702
1446006.02912519,770803.457229976,0,0,0,0,0,0,624.4932942913308,3606.4787080186225
1446256.02912519,770803.457229976,0,0,0,0,0,0,561.2223609046449,3582.233520241374
1446481.4531590806,770802.4815055109,0,0,0,0,0,0,596.314640849123,3576.225486896521
1424366.8520010882,770993.687362922,0,0,0,0,0,0,3368.3407600209953,4285.369166866512
1424518.9927128858,771043.1036030174,0,0,0,0,0,0,3216.260937330278,4251.991509914777
1424756.02912519,771053.457229976,0,0,0,0,0,0,2979.3514822695365,4182.024404052255
1425006.02912519,771053.457229976,0,0,1,0,0,2,2729.37465354614,3957.206200723604
1425256.02912519,771053.457229976,0,0,0,0,0,0,2479.4024973647465,3735.5901426685
1425506.02912519,771053.457229976,0,0,0,0,0,0,2229.4365854307157,3517.781476009957
1425756.02912519,771053.457229976,0,0,0,0,0,0,1979.4792832902792,3304.5331458339947
1426006.02912519,771053.457229976,0,0,1,0,0,2,1729.534323884272,3096.787385480676
1426256.02912519,771053.457229976,0,0,0,0,0,0,1479.6079622698217,2895.7287355394615
1426506.02912519,771053.457229976,0,0,0,0,0,0,1229.7115379350892,2702.8499234670235
1426756.02912519,771053.457229976,0,0,0,0,0,0,979.8679559252412,2520.029862470368
1427006.02912519,771053.457229976,0,0,0,0,0,0,730.1314645784952,2349.617693732141
1427256.02912519,771053.457229976,0,0,0,0,0,0,480.6690130286812,2194.5058910050507
1427506.02912519,771053.457229976,0,0,0,0,0,0,232.36489537878697,2058.156676400657
1427756.02912519,771053.457229976,0,0,0,1,0,0,44.092960014300786,1944.520944492325
1428006.02912519,771053.457229976,0,0,0,0,0,0,273.66938747556486,1857.7713805864405
1428256.02912519,771053.457229976,0,0,1,0,0,2,522.3463201360559,1801.7955770516187
1428506.02912519,771053.457229976,0,0,0,0,0,0,771.8785025365761,1779.4999579768191
1428756.02912519,771053.457229976,0,0,0,0,0,0,1021.6394506852871,1792.1419863939984
1429006.02912519,771053.457229976,0,0,0,0,0,0,1155.0066530589038,1839.0012774201525
1429256.02912519,771053.457229976,0,0,0,0,0,0,914.2810026144684,1917.5709888579559
1429506.02912519,771053.457229976,0,0,0,0,0,0,680.2787185213899,2024.1618750155344
1429756.02912519,771053.457229976,0,0,0,0,0,0,463.3017569624479,2154.619245997568
1430006.02912519,771053.457229976,2,3,0,0,0,12,302.5192574628561,2304.8941177806532
1430256.02912519,771053.457229976,2,4,1,0,0,16,305.5933315163545,2471.3740496202877
1430506.02912519,771053.457229976,0,0,0,0,0,0,469.31510459248085,2651.007825732189
1430756.02912519,771053.457229976,0,0,0,0,0,0,562.9808625163408,2841.301689551821
1431006.02912519,771053.457229976,0,0,0,0,0,0,588.5466864185387,3040.2546094047384
1431256.02912519,771053.457229976,0,0,0,0,0,0,602.983836670725,3246.2749250430843
1431506.02912519,771053.457229976,0,0,0,0,0,0,611.1686006636609,3388.846223819266
1431756.02912519,771053.457229976,0,0,0,0,0,0,713.0670442449343,3157.9790284204
1432006.02912519,771053.457229976,0,0,0,0,0,0,876.5855125081848,2930.253292668061
1432256.02912519,771053.457229976,0,0,0,0,0,0,895.4916220378424,2706.4621139858896
1432506.02912519,771053.457229976,0,0,0,0,0,0,646.7122627819346,2487.6675802224718
1432756.02912519,771053.457229976,0,0,1,0,0,2,399.4599560970961,2275.3115841437816
1433006.02912519,771053.457229976,0,1,1,0,0,4,158.17029572023606,2071.375296798685
1433256.02912519,771053.457229976,0,4,0,2,0,8,120.9049098501234,1878.602788094598
1433506.02912519,771053.457229976,0,0,0,0,0,0,359.4692643377261,1700.794299933344
1433756.02912519,771053.457229976,0,0,0,0,0,0,607.3041303837358,1543.1312536316252
1434006.02912519,771053.457229976,0,0,0,0,0,0,486.6281510749128,1412.3763242081297
1434256.02912519,771053.457229976,0,0,0,0,0,0,253.4550050084811,1316.5711892763813
1434506.02912519,771053.457229976,0,0,0,0,0,0,129.11979596138696,1263.6900378184446
1434756.02912519,771053.457229976,0,0,0,0,0,0,306.76441099705687,1259.1526225722357
1435006.02912519,771053.457229976,0,0,1,0,0,2,342.91552672281375,1303.4639013718393
1435256.02912519,771053.457229976,0,0,0,0,0,0,468.7481823407388,1391.9665791348773
1435506.02912519,771053.457229976,0,0,0,0,0,0,668.4748749413909,1516.9455404454734
1435756.02912519,771053.457229976,0,0,0,0,0,0,893.8637806780572,1477.4023814368795
1436006.02912519,771053.457229976,0,0,1,0,0,2,1129.6575845751809,1275.3519452923083
1436256.02912519,771053.457229976,0,0,0,0,0,0,1324.9533440728721,1093.3102816887747
1436506.02912519,771053.457229976,0,0,0,0,0,0,1231.5176993605712,942.9380466032221
1436756.02912519,771053.457229976,0,0,0,0,0,0,1100.2739740983911,841.3898902514891
1437006.02912519,771053.457229976,0,0,0,0,0,0,1014.6771862608225,807.3052304444245
1437256.02912519,771053.457229976,0,0,1,0,0,2,880.3257868623808,848.850117976335
1437506.02912519,771053.457229976,0,0,0,0,0,0,683.5061300686883,956.2171879201661
1437756.02912519,771053.457229976,0,0,1,0,0,2,533.2801971460028,1110.4756179941382
1438006.02912519,771053.457229976,0,0,0,0,0,0,476.01986039942136,1294.9752452633895
1438256.02912519,771053.457229976,0,0,0,0,0,0,542.0350969460276,1498.5878931615885
1438506.02912519,771053.457229976,0,0,0,0,0,0,683.7788427908231,1714.5175593198223
1438756.02912519,771053.457229976,0,0,0,0,0,0,597.006264706115,1938.6529469973507
1439006.02912519,771053.457229976,0,0,0,0,0,0,608.505919731549,2168.4510685249566
1439256.02912519,771053.457229976,0,0,0,0,0,0,713.542170161182,2402.287415001073
1439506.02912519,771053.457229976,0,0,0,0,0,0,773.3046376042595,2639.0887844023077
1439756.02912519,771053.457229976,0,0,0,0,0,0,892.2628245196254,2878.1234163328654
1440006.02912519,771053.457229976,0,0,0,0,0,0,1057.9536064966292,3118.8778731026127
1440256.02912519,771053.457229976,0,0,0,0,0,0,1251.9579541576902,3260.011525237194
1440506.02912519,771053.457229976,0,0,0,0,0,0,1463.055571213272,3095.2144427755397
1440756.02912519,771053.457229976,0,0,0,0,0,0,1377.7472569267952,2942.453015572764
1441006.02912519,771053.457229976,0,0,0,0,0,0,1169.498153537875,2803.69524929872
1441256.02912519,771053.457229976,0,0,0,0,0,0,980.9507420292259,2681.1162513078707
1441506.02912519,771053.457229976,0,0,0,0,0,0,825.7135008263334,2577.0257381551564
1441756.02912519,771053.457229976,0,0,1,0,0,2,725.4937715832366,2493.7399538045433
1442006.02912519,771053.457229976,0,0,0,0,0,0,704.187219257251,2433.3960342057035
1442256.02912519,771053.457229976,0,0,1,0,0,2,768.3866649834898,2397.7267486882247
1442506.02912519,771053.457229976,0,0,0,0,0,0,832.2065965103019,2387.8381150031846
1442756.02912519,771053.457229976,0,0,1,0,0,2,694.1986960091501,2404.0482868588397
1443006.02912519,771053.457229976,0,0,0,0,0,0,629.4885541503901,2445.8383976943123
1443256.02912519,771053.457229976,0,0,0,0,0,0,659.9998864180907,2511.932079042512
1443506.02912519,771053.457229976,0,1,0,0,0,2,774.5604303974201,2600.476893150523
1443756.02912519,771053.457229976,1,2,0,0,0,7,800.694990598724,2709.272480555759
1444006.02912519,771053.457229976,0,1,0,0,0,2,883.283588474659,2835.9891882698907
1444256.02912519,771053.457229976,0,0,0,0,0,0,1021.8939902785664,2978.340473832814
1444506.02912519,771053.457229976,0,0,0,0,0,0,1029.2513053071198,3134.1967519856876
1444756.02912519,771053.457229976,0,0,0,0,0,0,989.3035210184671,3301.6460413322
1445006.02912519,771053.457229976,0,0,0,0,0,0,836.7547889823211,3479.0147864491105
1445256.02912519,771053.457229976,0,0,1,0,0,2,657.1632433080971,3543.2243875567465
1445506.02912519,771053.457229976,0,0,0,0,0,0,537.1857032959699,3464.8444961824935
1445756.02912519,771053.457229976,0,0,0,0,0,0,519.8782850783001,3403.065633348166
1446006.02912519,771053.457229976,0,0,1,0,0,2,414.9219140438083,3358.8039578136427
1446256.02912519,771053.457229976,0,0,0,0,0,0,311.67107424065233,3332.757469299833
1446437.9468875527,771042.0332477124,0,0,1,0,0,2,358.25975171085895,3336.933403449764
1424578.2263511606,771261.8837243426,0,0,0,0,0,0,3166.5689031968386,4042.968116277322
1424756.0781446195,771303.4085201846,0,0,0,0,0,0,2993.013054541005,4031.387072908784
1425006.02912519,771303.457229976,0,0,0,0,0,0,2744.3392809462985,4075.7283730948034
1425256.02912519,771303.457229976,0,0,0,0,0,0,2495.8663492789983,3860.921466464546
1425506.02912519,771303.457229976,0,0,0,0,0,0,2247.7320965768367,3650.598220725401
1425756.02912519,771303.457229976,0,0,0,0,0,0,2000.0625796459794,3445.579801444191
1426006.02912519,771303.457229976,0,0,0,0,0,0,1753.0547815224024,3246.871258161758
1426256.02912519,771303.457229976,0,0,0,0,0,0,1507.0341109400897,3055.7038086230873
1426506.02912519,771303.457229976,0,0,0,0,0,0,1262.5777425788144,2873.582879436465
1426756.02912519,771303.457229976,0,0,0,0,0,0,1020.8101197450203,2702.338129092489
1427006.02912519,771303.457229976,0,0,0,0,0,0,784.2219361202993,2544.166693222718
1427256.02912519,771303.457229976,0,0,0,0,0,0,559.4236226784662,2401.6529644935267
